date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,customer_cancel_reason,driver_cancel_reason,incomplete_reason,booking_value,ride_distance,driver_rating,customer_rating
21-11-2025,13:31,BLR4000970,Cancelled_by_Customer,CUST10363,Auto,Shivaji_Nagar,MG_Road,,,Driver_asked_to_cancel,,,,,,
22-11-2025,10:42,BLR4000971,Success,CUST10076,eBike,Banerghatta_Road,Domlur,8,23.6,,,,77.91,4.36,3,4
20-11-2025,10:51,BLR4000972,Cancelled_by_Driver,CUST10511,Auto,Banaswadi,Malleshwaram,,,,Customer_sick,,,,,
08-11-2025,23:54,BLR4000973,Cancelled_by_Driver,CUST10155,Bike,Bommanahalli,Kanakapura_Road,,,,Customer_sick,,,,,
20-11-2025,07:10,BLR4000974,Success,CUST10079,Bike,Bellandur,Mahadevapura,5.2,22.6,,,,42.93,1.18,5,3
10-11-2025,16:56,BLR4000975,Cancelled_by_Driver,CUST10217,Bike,Whitefield,Sarjapur_Road,,,,Customer_issue,,,,,
27-11-2025,00:37,BLR4000976,Success,CUST10167,eBike,Indiranagar,New_BEL_Road,4.5,7.1,,,,151.54,8.75,4,3
23-11-2025,10:02,BLR4000977,Cancelled_by_Customer,CUST10318,eBike,Koramangala,RT_Nagar,,,Driver_not_moving,,,,,,
15-11-2025,11:56,BLR4000978,Cancelled_by_Driver,CUST10149,Mini,Brigade_Road,Whitefield,,,,Exceeds_people_limit,,,,,
17-11-2025,21:54,BLR4000979,Success,CUST10064,Prime_Plus,Basavanagudi,MG_Road,10.8,29.7,,,,51,1.4,5,4
06-11-2025,22:39,BLR4000980,Success,CUST10086,Prime_Plus,Electronic_City,Indiranagar,6.7,11.2,,,,63.38,2.23,4,4
25-11-2025,00:03,BLR4000981,Success,CUST10798,eBike,Lavelle_Road,JP_Nagar,6.5,20.5,,,,128.85,8.99,4,5
08-11-2025,00:43,BLR4000982,Success,CUST10723,Prime_SUV,Kumaraswamy_Layout,Lavelle_Road,8,14.5,,,,138.69,7.25,3,3
28-11-2025,13:13,BLR4000983,Success,CUST10249,Bike,Vijayanagar,Marathahalli,1.5,8.6,,,,103.66,3.56,3,4
13-11-2025,08:41,BLR4000984,Cancelled_by_Customer,CUST10562,Mini,Bellandur,Vijayanagar,,,Driver_asked_to_cancel,,,,,,
12-11-2025,09:37,BLR4000985,Success,CUST10296,Prime_SUV,Electronic_City,Electronic_City,13.7,30.9,,,,69.33,2.62,4,4
12-11-2025,07:56,BLR4000986,Cancelled_by_Customer,CUST10460,eBike,Sadashivanagar,JP_Nagar,,,Driver_not_moving,,,,,,
12-11-2025,06:34,BLR4000987,Cancelled_by_Driver,CUST10326,Mini,Hennur,Marathahalli,,,,Customer_sick,,,,,
25-11-2025,16:08,BLR4000988,Success,CUST10116,Bike,Brigade_Road,Banerghatta_Road,1.9,18.3,,,,69.16,1.46,3,3
10-11-2025,10:46,BLR4000989,Cancelled_by_Driver,CUST10744,Bike,Kumaraswamy_Layout,KR_Puram,,,,Personal_and_car_issues,,,,,
14-11-2025,05:19,BLR4000990,Success,CUST10438,Prime_Plus,Hennur,Koramangala,9,22.1,,,,100.97,2.49,5,4
21-11-2025,16:55,BLR4000991,Cancelled_by_Driver,CUST10589,Bike,RT_Nagar,Richmond_Town,,,,Exceeds_people_limit,,,,,
08-11-2025,16:57,BLR4000992,Cancelled_by_Customer,CUST10530,Mini,Domlur,Frazer_Town,,,Change_of_plans,,,,,,
29-11-2025,18:37,BLR4000993,Cancelled_by_Customer,CUST10435,Prime_Plus,Yelahanka,Brigade_Road,,,Driver_not_moving,,,,,,
11-11-2025,01:54,BLR4000994,Success,CUST10398,Prime_Sedan,Adugodi,Kasturba_Road,7.5,9.6,,,,66.05,2.4,3,5
02-11-2025,16:52,BLR4000995,Success,CUST10173,Prime_Sedan,Yelahanka,Nagawara,5.8,21.4,,,,52.43,1.5,3,4
03-11-2025,11:02,BLR4000996,Success,CUST10043,Prime_Sedan,Kengeri,Hebbal,6.4,25.1,,,,48.56,1.24,5,3
23-11-2025,00:27,BLR4000997,Success,CUST10493,Prime_Plus,Vijayanagar,Lavelle_Road,3.7,17.5,,,,117.21,3.21,4,4
21-11-2025,19:09,BLR4000998,Success,CUST10243,Bike,KR_Puram,Bellandur,13.8,18.5,,,,114.11,5.92,5,4
26-11-2025,01:46,BLR4000999,Success,CUST10412,Prime_SUV,Cooke_Town,Peenya,8.6,18.7,,,,122.68,6.18,3,3
